2.424080000000000000e+05,1.579000000000000000e+03,2.032000000000000000e+03,1.987000000000000000e+03
2.424280000000000000e+05,1.574000000000000000e+03,2.032000000000000000e+03,1.969000000000000000e+03
2.424480000000000000e+05,1.566000000000000000e+03,2.030000000000000000e+03,1.963000000000000000e+03
2.424680000000000000e+05,1.535000000000000000e+03,2.037000000000000000e+03,1.962000000000000000e+03
2.424880000000000000e+05,1.533000000000000000e+03,2.054000000000000000e+03,1.951000000000000000e+03
2.425080000000000000e+05,1.535000000000000000e+03,2.093000000000000000e+03,1.963000000000000000e+03
2.425280000000000000e+05,1.531000000000000000e+03,2.107000000000000000e+03,1.952000000000000000e+03
2.425480000000000000e+05,1.490000000000000000e+03,2.128000000000000000e+03,1.946000000000000000e+03
2.425680000000000000e+05,1.444000000000000000e+03,2.143000000000000000e+03,1.936000000000000000e+03
2.425880000000000000e+05,1.399000000000000000e+03,2.165000000000000000e+03,1.919000000000000000e+03
2.426080000000000000e+05,1.415000000000000000e+03,2.160000000000000000e+03,1.892000000000000000e+03
2.426280000000000000e+05,1.497000000000000000e+03,2.145000000000000000e+03,1.866000000000000000e+03
2.426480000000000000e+05,1.569000000000000000e+03,2.132000000000000000e+03,1.867000000000000000e+03
2.426680000000000000e+05,1.581000000000000000e+03,2.123000000000000000e+03,1.891000000000000000e+03
2.426880000000000000e+05,1.535000000000000000e+03,2.098000000000000000e+03,1.911000000000000000e+03
2.427080000000000000e+05,1.521000000000000000e+03,2.082000000000000000e+03,1.915000000000000000e+03
2.427280000000000000e+05,1.493000000000000000e+03,2.067000000000000000e+03,1.914000000000000000e+03
2.427480000000000000e+05,1.479000000000000000e+03,2.056000000000000000e+03,1.915000000000000000e+03
2.427680000000000000e+05,1.478000000000000000e+03,2.033000000000000000e+03,1.919000000000000000e+03
2.427880000000000000e+05,1.472000000000000000e+03,2.030000000000000000e+03,1.924000000000000000e+03
2.428080000000000000e+05,1.472000000000000000e+03,2.025000000000000000e+03,1.930000000000000000e+03
2.428280000000000000e+05,1.483000000000000000e+03,2.028000000000000000e+03,1.932000000000000000e+03
2.428480000000000000e+05,1.498000000000000000e+03,2.033000000000000000e+03,1.925000000000000000e+03
2.428680000000000000e+05,1.507000000000000000e+03,2.037000000000000000e+03,1.919000000000000000e+03
2.428880000000000000e+05,1.515000000000000000e+03,2.031000000000000000e+03,1.915000000000000000e+03
2.429080000000000000e+05,1.507000000000000000e+03,1.997000000000000000e+03,1.897000000000000000e+03
2.429280000000000000e+05,1.523000000000000000e+03,2.000000000000000000e+03,1.910000000000000000e+03
